"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-25","변동액","계약종료일"
"SAME","사단법인 나너우리","24594810","데스크톱컴퓨터, 나너우리, IYU-M25I7, Intel Core 5 12500(3.0GHz)","950000","950000","950000","0","2029.09.30"
"SAME","주식회사 주연테크","24987008","데스크톱컴퓨터, 주연테크, JA-135F50S, Intel Core i5 13500(2.5GHz)","950100","950100","950100","0","2029.09.30"
"SAME","주식회사 인비전","25738646","데스크톱컴퓨터, 인비전, IV-S745165, Intel Core i5 14500(2.6GHz)","951000","951000","951000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25564200","데스크톱컴퓨터, 삼보컴퓨터, DG481-GB51-009, Intel Core i5 13500(2.5GHz)","952000","952000",,"0","2029.09.30"
"SAME","(주)레드스톤시스템","25148553","데스크톱컴퓨터, 레드스톤시스템, CSY-3566HLPF, Intel i5 13500(2.5GHz)","952100","952100","952100","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148524","데스크톱컴퓨터, 레드스톤시스템, DMY-3566HLPF, Intel i5 13500(2.5GHz)","952100","952100","952100","0","2029.09.30"
"SAME","사단법인 나너우리","24594848","데스크톱컴퓨터, 나너우리, IYU-S25J7, Intel Core i5 12500(3.0GHz)","952500","952500","952500","0","2029.09.30"
"SAME","사단법인 나너우리","24594809","데스크톱컴퓨터, 나너우리, IYU-M25J7, Intel Core 5 12500(3.0GHz)","952500","952500","952500","0","2029.09.30"
"SAME","주식회사 성주컴텍","25231929","데스크톱컴퓨터, 성주컴텍, TD210-GRYB770S1M, AMD Ryzen7 PRO 7745(3.8GHz)","952600","952600","952600","0","2029.09.30"
"SAME","주식회사 성주컴텍","25231923","데스크톱컴퓨터, 성주컴텍, SD110-GRYB770S1M, AMD Ryzen7 PRO 7745(3.8GHz)","952600","952600","952600","0","2029.09.30"
"SAME","주식회사 트리엠","25470514","데스크톱컴퓨터, 트리엠, TX3-RB5-5106, Intel Core i5 13500(2.5GHz)","953200","953200","953200","0","2029.06.25"
"SAME","주식회사 티원엘에스","24878974","데스크톱컴퓨터, 티원엘에스, TMB-C41910, Intel Core i5 13400(2.5GHz)","953800","953800","953800","0","2029.03.18"
"SAME","(주)레드스톤시스템","25618450","데스크톱컴퓨터, 레드스톤시스템, DMY-4466HKP, Intel Core i5 14400(2.5GHz)","954000","954000","954000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618477","데스크톱컴퓨터, 레드스톤시스템, CSY-4466HKP, Intel Core i5 14400(2.5GHz)","954000","954000","954000","0","2029.09.30"
"SAME","주식회사 비엔피","25075294","데스크톱컴퓨터, 비엔피, B5S-31T8S5HN, Intel Core i5 13500(2.5GHz)","954600","954600","954600","0","2029.09.30"
"SAME","주식회사 비엔피","25085029","데스크톱컴퓨터, 비엔피, B5M-31T8S5HN, Intel Core i5 13500(2.5GHz)","954600","954600","954600","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589644","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T51612, Intel Core i5 12500(3.0GHz)","955000","955000","955000","0","2026.04.29"
"SAME","주식회사 삼보컴퓨터","25564209","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB51-013, Intel Core i5 13500(2.5GHz)","955000","",,"0","2029.09.30"
"SAME","주식회사 대우루컴즈","25236495","데스크톱컴퓨터, 대우루컴즈, DT361B-356520, Intel Core i5 13500(2.5GHz)","955000","955000",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569862","데스크톱컴퓨터, 에이텍컴퓨터, A3TC-5NBDF, Intel Core i5 13500(2.5GHz)","955000","955000","955000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769810","데스크톱컴퓨터, 에이치케이시스템, HTB3-AX52P0, Intel Core i3 14100(3.5GHz)","955200","955200","955200","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770750","데스크톱컴퓨터, 에이치케이시스템, HSB3-AX52P0, Intel Core i3 14100(3.5GHz)","955200","955200","955200","0","2029.09.30"
"SAME","스마트솔루션 유한회사","24814221","데스크톱컴퓨터, 스마트솔루션, SDT5A-G1651, Intel Core i5 12500(3.0GHz)","955700","1061700","1061700","0","2028.02.09"
"SAME","스마트솔루션 유한회사","24814225","데스크톱컴퓨터, 스마트솔루션, SDS5A-G1651, Intel Core i5 12500(3.0GHz)","955700","1061700","1061700","0","2028.02.09"
"SAME","주식회사 엔와이컴퓨터","25558771","데스크톱컴퓨터, 엔와이컴퓨터, NY-P144QI00, Intel Core i5 14400(2.5GHz)","957000","957000","957000","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25558754","데스크톱컴퓨터, 엔와이컴퓨터, NY-E144QI00, Intel Core i5 14400(2.5GHz)","957000","957000","957000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25331333","데스크톱컴퓨터, 레드스톤시스템, CSY-3563HLP, Intel Core i5 13500(2.5GHz)","957000","957000","957000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25331278","데스크톱컴퓨터, 레드스톤시스템, DMY-3563HLP, Intel Core i5 13500(2.5GHz)","957000","957000","957000","0","2029.09.30"
"SAME","주식회사 기린","24481730","데스크톱컴퓨터, 기린, KR161-T2716210V, Intel Core i7 12700(2.1GHz)","957400","957400","957400","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25573209","데스크톱컴퓨터, 에이텍컴퓨터, A4KM-3NACN, Intel Core i3 14100(3.5GHz)","958000","958000",,"0","2029.09.30"
"SAME","주식회사 트리엠","25726645","데스크톱컴퓨터, 트리엠, TX4-CH5-506, Intel Core i5-14500(2.6GHz)","958400","958400","958400","0","2029.06.25"
"SAME","(주)유투","25034149","데스크톱컴퓨터, 유투, T5D2-210/B, Intel Core i5 13500(2.5GHz)","958500","958500","958500","0","2029.09.30"
"SAME","주식회사 성주컴텍","25776528","데스크톱컴퓨터, 성주컴텍, SD110-GRRB20S1M, Intel Core i5 14500(2.6GHz)","959000","959000","959000","0","2029.09.30"
"SAME","(주)컴트리","24611377","데스크톱컴퓨터, 컴트리, CMG-C7B1SB0, Intel Core i7 12700(2.1GHz)","959400","959400","959400","0","2029.09.30"
"SAME","주식회사 트리엠","25726636","데스크톱컴퓨터, 트리엠, TX4-CB5-5506, Intel Core i5-14500(2.6GHz)","959400","959400","959400","0","2029.06.25"
"SAME","주식회사 트리엠","25726685","데스크톱컴퓨터, 트리엠, TAR-SB77-5506, AMD Ryzen7 Pro 7745(3.8GHz)","959400","959400","959400","0","2029.06.25"
"SAME","주식회사 비엔피","25031913","데스크톱컴퓨터, 비엔피, B5S-3T8S5H1, Intel Core i5 13500(2.5GHz)","960100","960100","960100","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589643","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T5815, Intel Core i5 12500(3.0GHz)","961000","961000","961000","0","2026.04.29"
"SAME","주식회사 인비전","25738652","데스크톱컴퓨터, 인비전, IV-M755165, Intel Core i5 14500(2.6GHz)","961000","961000","961000","0","2029.09.30"
"SAME","(주)다컴시스템","25538494","데스크톱컴퓨터, 다컴시스템, SI4DFM-4600BA, Intel Core i5 14500(2.6GHz)","961000","961000","961000","0","2029.09.30"
"SAME","위메이드 보호작업장","25229331","데스크톱컴퓨터, 위메이드 보호작업장, RTS-L21M2VZ, Intel Core i5 13400(2.5GHz)","961100","961100","961100","0","2026.07.19"
"SAME","위메이드 보호작업장","25229316","데스크톱컴퓨터, 위메이드 보호작업장, RTM-L21M2VZ, Intel i5 13400(2.5GHz)","961100","961100","961100","0","2026.07.19"
"SAME","(주)한성컴퓨터","25110174","데스크톱컴퓨터, 한성컴퓨터, T7-A7820V0, AMD Ryzen 5 PRO 7645(3.8GHz)","961600","961600","961600","0","2027.08.08"
"SAME","주식회사 엔와이컴퓨터","25817154","데스크톱컴퓨터, 엔와이컴퓨터, NY-P145SI00, Intel Core i5 14500(2.6GHz)","961700","",,"0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769856","데스크톱컴퓨터, 에이치케이시스템, HG7C-DX52P0, AMD Ryzen7 PRO 7745(3.8GHz)","961800","961800","961800","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770793","데스크톱컴퓨터, 에이치케이시스템, HF7C-DX52P0, AMD Ryzen7 PRO 7745(3.8GHz)","961800","961800","961800","0","2029.09.30"
"SAME","주식회사 테트라","25437134","데스크톱컴퓨터, 테트라, T-MDT455S8, Intel Core i5 14500(2.6GHz)","961800","961800","961800","0","2029.09.30"
"SAME","주식회사누리나루","25745574","데스크톱컴퓨터, 누리나루, NRS-345110, Intel Core i5-13400(2.5GHz)","962000","962000","962000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25225213","데스크톱컴퓨터, 삼보컴퓨터, DT285-A770-001, AMD Ryzen 7 PRO 7745(3.8GHz)","962000","962000","962000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25225193","데스크톱컴퓨터, 삼보컴퓨터, DG485-A771-004, AMD  Ryzen 7 PRO 7745(3.8GHz)","962000","962000","962000","0","2029.09.30"
"SAME","(주)유투","25479199","데스크톱컴퓨터, 유투, T5E2-220, Intel Core i5 14500(2.6GHz)","963000","963000","963000","0","2029.09.30"
"SAME","주식회사 인텍","25822381","데스크톱컴퓨터, 인텍, ITA176-S4416320, IntelCore i5-14400(2.5GHz)","963000","963000","963000","0","2029.03.14"
"SAME","주식회사 인텍","25822417","데스크톱컴퓨터, 인텍, ITA176-T4416320, IntelCore i5-14400(2.5GHz)","963000","963000","963000","0","2029.03.14"
"SAME","주식회사 트리엠","25726640","데스크톱컴퓨터, 트리엠, TX4-RB5-5506, Intel Core i5-14500(2.6GHz)","963400","963400","963400","0","2029.06.25"
"SAME","주식회사 트리엠","25726686","데스크톱컴퓨터, 트리엠, TAR-TB77-5506, AMD Ryzen7 Pro 7745(3.8GHz)","963400","963400","963400","0","2029.06.25"
"SAME","사단법인 한국사회적일자리개발원","24526150","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-S708M50G0, Intel Core i7 12700(2.1GHz)","963600","963600","963600","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25695796","데스크톱컴퓨터, 위더스컴퓨터, B7L-440N5H116, Intel Core i5 14400(2.5GHz)","964000","964000","964000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618492","데스크톱컴퓨터, 레드스톤시스템, BMZ-7656HMP, AMD Ryzen5 7645(3.8GHz)","965000","965000","965000","0","2029.09.30"
"SAME","주식회사 스마트인디지털","24502753","데스크톱컴퓨터, 스마트인디지털, DLM5-HGBSAT(103), Intel Core i5 12500(3GHz)","965000","965000","965000","0","2029.09.30"
"SAME","주식회사 메이커스테크놀로지","25708417","데스크톱컴퓨터, 메이커스테크놀로지, D12705H116, Intel Core i7 12700(2.1GHz)","965200","965200","965200","0","2029.09.30"
"SAME","주식회사 인비전","25738643","데스크톱컴퓨터, 인비전, IV-S744165H2, Intel Core i5 14400(2.5GHz)","966000","966000","966000","0","2029.09.30"
"SAME","주식회사 리퓨터","25012697","데스크톱컴퓨터, 리퓨터, H4357S2N, Intel Core i5 13500(2.5GHz)","966000","966000","966000","0","2029.09.30"
"SAME","주식회사 리퓨터","25012714","데스크톱컴퓨터, 리퓨터, X3357S2N, Intel Core i5 13500(2.5GHz)","966000","966000","966000","0","2029.09.30"
"SAME","주식회사 기린","25309002","데스크톱컴퓨터, 기린, KR176-T3516220, Intel Core i5-13500(2.5GHz)","967000","967000","967000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769818","데스크톱컴퓨터, 에이치케이시스템, HTB4-BX50P0, Intel Core i5 14400(2.5GHz)","967000","967000","967000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770760","데스크톱컴퓨터, 에이치케이시스템, HSB4-BX50P0, Intel Core i5 14400(2.5GHz)","967000","967000","967000","0","2029.09.30"
"SAME","(주)유투","25479193","데스크톱컴퓨터, 유투, T5E2-500/B, Intel Core i5 14500(2.6GHz)","968000","968000","968000","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24158956","데스크톱컴퓨터, 서버앤컴퓨터, DECA-N7811, Intel Core i7 10700(2.9GHz)","968000","968000","968000","0","2026.04.29"
"SAME","주식회사 인텍","25822382","데스크톱컴퓨터, 인텍, ITA176-S4516300, IntelCore i5-14500(2.6GHz)","968000","968000","968000","0","2029.03.14"
"SAME","주식회사 인텍","25822418","데스크톱컴퓨터, 인텍, ITA176-T4516300, IntelCore i5-14500(2.6GHz)","968000","968000","968000","0","2029.03.14"
"SAME","(주)유투","25479178","데스크톱컴퓨터, 유투, S4E2-220/B, Intel Core i5 14400(2.5GHz)","969000","969000","969000","0","2029.09.30"
"SAME","(주)유투","25479181","데스크톱컴퓨터, 유투, S5E2-220, Intel Core i5 14500(2.6GHz)","969000","969000","969000","0","2029.09.30"
"SAME","주식회사누리나루","25748079","데스크톱컴퓨터, 누리나루, NRS-445110, Intel Core i5-14400(2.5GHz)","970000","970000","970000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563917","데스크톱컴퓨터, 대우루컴즈, DT367B-346500, Intel Core i5 13400(2.5GHz)","970000","970000","970000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563907","데스크톱컴퓨터, 대우루컴즈, DS367A-346500, Intel Core i5 13400(2.5GHz)","970000","970000","970000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487397","데스크톱컴퓨터, 위더스컴퓨터, H6S-50N5H116, Intel Core i5 12500(3.0GHz)","971000","971000","971000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487406","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N5H116, Intel Core i5 12500(3.0GHz)","971000","971000","971000","0","2029.09.30"
"SAME","주식회사 스마트인디지털","24499235","데스크톱컴퓨터, 스마트인디지털, DLM7-PGESAT, Intel Core i7 12700(2.1GHz)","972300","972300","972300","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526169","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B508M50G0, Intel Core i5 12500(3.0GHz)","973200","973200","973200","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526141","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-S508M50G0, Intel Core i5 12500(3.0GHz)","973200","973200","973200","0","2029.09.30"
"SAME","주식회사 비엔피","25890497","데스크톱컴퓨터, 비엔피, B5S-41T16S5H2, Intel Core i5 14500(2.6GHz)","973800","973800","973800","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25695809","데스크톱컴퓨터, 위더스컴퓨터, B7S-450N216, Intel Core i5 14500(2.6GHz)","974000","974000","974000","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589651","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T71612, Intel Core i7 12700(2.1GHz)","974000","974000","974000","0","2026.04.29"
"SAME","주식회사 삼보컴퓨터","25564201","데스크톱컴퓨터, 삼보컴퓨터, DG481-GB51-011, Intel Core i5 13500(2.5GHz)","974000","974000","974000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25564120","데스크톱컴퓨터, 대우루컴즈, DS361A-356520, Intel Core i5 13500(2.5GHz)","974000","974000",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569826","데스크톱컴퓨터, 에이텍컴퓨터, A3SC-5NBDF, Intel Core i5 13500(2.5GHz)","974000","974000","974000","0","2029.09.30"
"SAME","(주)컴트리","25797475","데스크톱컴퓨터, 컴트리, CS4-E51-B0001, Intel Core i5 14500(2.6GHz)","976710","976710","976710","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25737591","데스크톱컴퓨터, 삼보컴퓨터, DT285-B751-003, AMD Ryzen 5 PRO 7645(3.8GHz)","977000","977000","977000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25737592","데스크톱컴퓨터, 삼보컴퓨터, DG485-B751-003, AMD Ryzen 5 PRO 7645(3.8GHz)","977000","977000","977000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25695801","데스크톱컴퓨터, 위더스컴퓨터, B7T-450N216, Intel Core i5 14500(2.6GHz)","978000","978000","978000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618496","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HHKPFL, AMD Ryzen5 7600(3.8GHz)","978500","978500","978500","0","2029.09.30"
"SAME","주식회사 성주컴텍","25776540","데스크톱컴퓨터, 성주컴텍, TD210-GRRB20S1M, Intel Core i5 14500(2.6GHz)","979000","979000","979000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569824","데스크톱컴퓨터, 에이텍컴퓨터, A2SC-7NBDN, Intel Core i7 12700(2.1GHz)","979000","979000",,"0","2029.09.30"
"SAME","주식회사 티원엘에스","25916104","데스크톱컴퓨터, 티원엘에스, TSB-D11920, Intel Core i3 14100(3.5GHz)","979100","979100","979100","0","2029.03.18"
"SAME","주식회사 엔와이컴퓨터","25216867","데스크톱컴퓨터, 엔와이컴퓨터, NY-P135SI00, Intel Core i5 13500(2.5GHz)","979700","979700","979700","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589650","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T7815, Intel Core i7 12700(2.1GHz)","980000","980000","980000","0","2026.04.29"
"SAME","주식회사 아이브리지닷컴","25628959","데스크톱컴퓨터, 아이브리지닷컴, M5-X45B-1A2N, i5-14500(2.6GHz)","980000","980000","980000","0","2028.12.03"
"SAME","(주)유투","25034151","데스크톱컴퓨터, 유투, T5D2-510/B, Intel Core i5 13500(2.5GHz)","980500","980500","980500","0","2029.09.30"
"SAME","사단법인 나너우리","24594845","데스크톱컴퓨터, 나너우리, IYU-S25I9, Intel Core i5 12500(3.0GHz)","981000","981000","981000","0","2029.09.30"
"SAME","사단법인 나너우리","24594884","데스크톱컴퓨터, 나너우리, IYU-M25I9, Intel Core 5 12500(3.0GHz)","981000","981000","981000","0","2029.09.30"
"SAME","주식회사 인텍","25234079","데스크톱컴퓨터, 인텍, IT176-S3516210, Intel Core i5-13500(2.5GHz)","981000","981000","981000","0","2029.03.14"
"SAME","위더스컴퓨터 주식회사","24935043","데스크톱컴퓨터, 위더스컴퓨터, B7T-50N516, Intel Core i5 13500(2.5GHz)","981100","981100","981100","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24935039","데스크톱컴퓨터, 위더스컴퓨터, B7S-50N516, Intel Core i5 13500(2.5GHz)","981100","981100","981100","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25554373","데스크톱컴퓨터, 엔와이컴퓨터, NY-C145SI00, Intel Core i5 14500(2.6GHz)","981700","",,"0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25554360","데스크톱컴퓨터, 엔와이컴퓨터, NY-E145SI00, Intel Core i5 14500(2.6GHz)","981700","",,"0","2029.09.30"
"SAME","주식회사 주연테크","25792432","데스크톱컴퓨터, 주연테크, JA-145F5S, Intel Core i5-14500(2.6GHz)","981900","981900","981900","0","2029.09.30"
"SAME","주식회사 주연테크","25792382","데스크톱컴퓨터, 주연테크, JS-145F5S, Intel Core i5-14500(2.6GHz)","981900","981900","981900","0","2029.09.30"
"SAME","(주)컴트리","25797465","데스크톱컴퓨터, 컴트리, CM4-E51-B0002, Intel Core i5 14500(2.6GHz)","982010","982010","982010","0","2029.09.30"
"SAME","사단법인 나너우리","24594883","데스크톱컴퓨터, 나너우리, IYU-M25J9, Intel Core 5 12500(3.0GHz)","983500","983500","983500","0","2029.09.30"
"SAME","사단법인 나너우리","24594844","데스크톱컴퓨터, 나너우리, IYU-S25J9, Intel Core i5 12500(3.0GHz)","983500","983500","983500","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563999","데스크톱컴퓨터, 대우루컴즈, DT367B-446500, Intel Core i5 14400(2.5GHz)","984000","984000","984000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563948","데스크톱컴퓨터, 대우루컴즈, DS367A-446500, Intel Core i5 14400(2.5GHz)","984000","984000","984000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569846","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-4NBDN, Intel Core i5 14400(2.5GHz)","984000","984000","984000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569908","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-4NBDN, Intel Core i5 14400(2.5GHz)","984000","984000","984000","0","2029.09.30"
"SAME","주식회사 기린","25001178","데스크톱컴퓨터, 기린, KR176-T3516310, Intel Core i5 13500(2.5GHz)","984500","984500","984500","0","2029.09.30"
"SAME","(주)유투","25479197","데스크톱컴퓨터, 유투, T5E2-520, Intel Core i5 14500(2.6GHz)","985000","985000","985000","0","2029.09.30"
"SAME","주식회사 기린","25320684","데스크톱컴퓨터, 기린, KR176-S35162C0, Intel Core i5-13500(2.5GHz)","986130","986130","986130","0","2029.09.30"
"SAME","주식회사 주연테크","25792438","데스크톱컴퓨터, 주연테크, JA-144F1S, Intel Core i5-14400(2.5GHz)","986500","986500","986500","0","2029.09.30"
"SAME","주식회사 주연테크","25792387","데스크톱컴퓨터, 주연테크, JS-144F1S, Intel Core i5-14400(2.5GHz)","986500","986500","986500","0","2029.09.30"
"SAME","주식회사 아이티에스","24814352","데스크톱컴퓨터, 아이티에스, ITS-DT12-G7C52, Intel Core i7 12700(2.1GHz)","987000","987000","987000","0","2028.02.12"
"SAME","주식회사 아이티에스","24814314","데스크톱컴퓨터, 아이티에스, ITS-DS12-G7C52, Intel Core i7 12700(2.1GHz)","987000","987000","987000","0","2028.02.12"
"SAME","주식회사 인텍","25319782","데스크톱컴퓨터, 인텍, IT176-T35323C0, Intel Core i5-13500(2.5GHz)","987000","987000","987000","0","2029.03.14"
"SAME","오렌지보호작업장","25613344","데스크톱컴퓨터, 오렌지보호작업장, OMR-44001, Intel Core i5 14400(2.5GHz)","988000","988000","988000","0","2029.09.30"
"SAME","오렌지보호작업장","25613331","데스크톱컴퓨터, 오렌지보호작업장, OSR-44001, Intel Core i5 14400(2.5GHz)","988000","988000","988000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487402","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N2H18-V30, Intel Core i5 12500(3.0GHz)","989000","989000","989000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25569979","데스크톱컴퓨터, 삼보컴퓨터, DT281-GC31Q-003, Intel Core i3 14100(3.5GHz)","989000","989000","989000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563944","데스크톱컴퓨터, 대우루컴즈, DS367A-416520, Intel Core i3 14100(3.5GHz)","989000","989000","989000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25564001","데스크톱컴퓨터, 대우루컴즈, DT367B-416520, Intel Core i3 14100(3.5GHz)","989000","989000","989000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569837","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-3NBDF, Intel Core i3-14100(3.5GHz)","989000","989000",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569907","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-3NBDF, Intel Core i3 14100(3.5GHz)","989000","989000",,"0","2029.09.30"
"SAME","주식회사 티원엘에스","25859217","데스크톱컴퓨터, 티원엘에스, TSB-771900M, AMD Ryzen7 7745(3.8GHz)","989900","989900","989900","0","2029.03.18"
"SAME","주식회사 비엔피","25085028","데스크톱컴퓨터, 비엔피, B5M-31T16S5HN, Intel Core i5 13500(2.5GHz)","990300","990300","990300","0","2029.09.30"
"SAME","주식회사 비엔피","25075293","데스크톱컴퓨터, 비엔피, B5S-31T16S5HN, Intel Core i5 13500(2.5GHz)","990300","990300","990300","0","2029.09.30"
"SAME","(주)유투","25034170","데스크톱컴퓨터, 유투, S5D2-510/B, Intel Core i5 13500(2.5GHz)","990500","990500","990500","0","2029.09.30"
"SAME","주식회사 코리","25673560","데스크톱컴퓨터, 코리, CR176-T4516220, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","990800","990800","990800","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526171","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B516M20G0, Intel Core i5 12500(3.0GHz)","990900","990900","990900","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526143","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-S516M20G0, Intel Core i5 12500(3.0GHz)","990900","990900","990900","0","2029.09.30"
"SAME","(주)유투","25479179","데스크톱컴퓨터, 유투, S5E2-520, Intel Core i5 14500(2.6GHz)","991000","991000","991000","0","2029.09.30"
"SAME","(주)유투","25479177","데스크톱컴퓨터, 유투, S4E2-520/B, Intel Core i5 14400(2.5GHz)","991000","991000","991000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487409","데스크톱컴퓨터, 위더스컴퓨터, H6S-70N516, Intel Core i7 12700(2.1GHz)","991000","991000","991000","0","2029.09.30"
"SAME","주식회사 테트라","25356981","데스크톱컴퓨터, 테트라, T-MDT455S16, Intel Core i5 14500(2.6GHz)","991000","991000","991000","0","2029.09.30"
"SAME","주식회사 인텍","25234086","데스크톱컴퓨터, 인텍, IT176-T3516210, Intel Core i5-13500(2.5GHz)","991000","991000","991000","0","2029.03.14"
"SAME","(주)한성컴퓨터","25411625","데스크톱컴퓨터, 한성컴퓨터, T13-B573250V0, Intel Core i3 13100(3.4GHz)","991100","991100","991100","0","2027.08.08"
"SAME","(주)레드스톤시스템","25618494","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HMP, AMD Ryzen7 7745(3.8GHz)","991500","991500","991500","0","2029.09.30"
"SAME","주식회사 티원엘에스","25859205","데스크톱컴퓨터, 티원엘에스, TSB-D51900S, Intel Core i5 14500(2.6GHz)","992100","992100","992100","0","2029.03.18"
"SAME","주식회사 기린","25661572","데스크톱컴퓨터, 기린, KR176-T4416220, Intel&nbsp;Core&nbsp;i5-14400(2.5GHz)","992500","992500","992500","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24521186","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N5H216, Intel Core i5 12500(3.0GHz)","993000","993000","993000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618497","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HIKPFL, AMD Ryzen7 7700(3.8GHz)","993000","993000","993000","0","2029.09.30"
"SAME","주식회사 테트라","25088291","데스크톱컴퓨터, 테트라, T-DS351T5S16-P4VNO, Intel Core i5 13500(2.5GHz)","993300","993300","993300","0","2029.09.30"
"SAME","(주)한성컴퓨터","25803981","데스크톱컴퓨터, 한성컴퓨터, T14-B731651V0, Intel Core i3 14100(3.5GHz)","993500","993500","993500","0","2027.08.08"
"SAME","(주)한성컴퓨터","25803973","데스크톱컴퓨터, 한성컴퓨터, S14-B731651V0, Intel Core i3 14100(3.5GHz)","993500","993500","993500","0","2027.08.08"
"SAME","주식회사 기린","25001214","데스크톱컴퓨터, 기린, KR176-S3516320, Intel Core i5 13500(2.5GHz)","993700","993700","993700","0","2029.09.30"
"SAME","(주)유투","25479175","데스크톱컴퓨터, 유투, S5E2-500/B, Intel Core i5 14500(2.6GHz)","994000","994000","994000","0","2029.09.30"
"SAME","주식회사 아이브리지닷컴","25628972","데스크톱컴퓨터, 아이브리지닷컴, S5-X45B-1A2N, i5-14500(2.6GHz)","995000","995000","995000","0","2028.12.03"
"SAME","주식회사 비엔피","25031882","데스크톱컴퓨터, 비엔피, B5S-3T16S5H1, Intel Core i5 13500(2.5GHz)","995800","995800","995800","0","2029.09.30"
"SAME","주식회사 기린","25320688","데스크톱컴퓨터, 기린, KR176-T35162C0, Intel Core i5-13500(2.5GHz)","996130","996130","996130","0","2029.09.30"
